Microsoft Windows [Version 10.0.19045.2251]
(c) Microsoft Corporation. All rights reserved.

C:\Luaan\CS331>python predict_contours.py
15 95 250 50 975 0.3895192863419722
15 5 100 75 700 0.3655723234097613
15 5 115 75 700 0.37396296440324067
15 5 130 75 700 0.37952211841691275
15 5 145 75 700 0.38013321736709366
15 5 160 75 700 0.3840298808073079
15 5 175 75 700 0.3843465871704077
15 5 190 75 700 0.3829865042711788
15 5 205 75 700 0.3839390220958784
15 5 220 75 700 0.3871919283320339
15 5 235 75 700 0.38598456026443734
15 5 250 75 700 0.38211882287619664
15 10 100 75 700 0.36396249965409566
15 10 115 75 700 0.3709788927375977
15 10 130 75 700 0.37592812277314797
15 10 145 75 700 0.37664564238226
15 10 160 75 700 0.38089694566165583
15 10 175 75 700 0.38317132200940446
15 10 190 75 700 0.3820817215663536
15 10 205 75 700 0.3847032835651594
15 10 220 75 700 0.385446862439419
15 10 235 75 700 0.38423950165903753
15 10 250 75 700 0.3805892674899245
15 15 100 75 700 0.3706200831657678
15 15 115 75 700 0.37797679416626173
15 15 130 75 700 0.372267787469795
15 15 145 75 700 0.38144597727909524
15 15 160 75 700 0.38329564204668115
15 15 175 75 700 0.3825017930520547
15 15 190 75 700 0.38060707484477657
15 15 205 75 700 0.3834356684541927
15 15 220 75 700 0.38370956381290805
15 15 235 75 700 0.38297278814490254
15 15 250 75 700 0.3791351337524653
15 20 100 75 700 0.3798700744631721
15 20 115 75 700 0.3778621106738516
15 20 130 75 700 0.3770293296539134
15 20 145 75 700 0.3811962227753138
15 20 160 75 700 0.3802251114840981
15 20 175 75 700 0.3829781408203552
15 20 190 75 700 0.3839472231684369
15 20 205 75 700 0.3825005728415724
15 20 220 75 700 0.380294738588308
15 20 235 75 700 0.3810260434184916
15 20 250 75 700 0.3769514101656231
15 25 100 75 700 0.3741479562936361
15 25 115 75 700 0.37802672139649623
15 25 130 75 700 0.3792184219937507
15 25 145 75 700 0.380610204845685
15 25 160 75 700 0.3808776393869204
15 25 175 75 700 0.3804545925746218
15 25 190 75 700 0.38349469596695934
15 25 205 75 700 0.3826249153946694
15 25 220 75 700 0.3813296014101635
15 25 235 75 700 0.38011461795316925
15 25 250 75 700 0.3764719210280458
15 30 100 75 700 0.3819391799892166
15 30 115 75 700 0.3795753337354414
15 30 130 75 700 0.37677348782800957
15 30 145 75 700 0.37607890591471865
15 30 160 75 700 0.3810316637992448
15 30 175 75 700 0.3839253213285232
15 30 190 75 700 0.38115324703977677
15 30 205 75 700 0.3798515307832109
15 30 220 75 700 0.3777867799075622
15 30 235 75 700 0.37573574211437044
15 30 250 75 700 0.3732706869787881
15 35 100 75 700 0.3850985123520632
15 35 115 75 700 0.38249552084990235
15 35 130 75 700 0.38290303071119264
15 35 145 75 700 0.3784351950812721
15 35 160 75 700 0.38003812476128807
15 35 175 75 700 0.38118134841790585
15 35 190 75 700 0.38010043239850355
15 35 205 75 700 0.37907910771772635
15 35 220 75 700 0.3766933059260936
15 35 235 75 700 0.37526365983654597
15 35 250 75 700 0.37168917637953336
15 40 100 75 700 0.37904824926191444
15 40 115 75 700 0.38234401085242825
15 40 130 75 700 0.3812794720390297
15 40 145 75 700 0.37263283929322394
15 40 160 75 700 0.3776521882787275
15 40 175 75 700 0.3768834809300389
15 40 190 75 700 0.3793264986856242
15 40 205 75 700 0.3796407047969426
15 40 220 75 700 0.37508918135025704
15 40 235 75 700 0.3752296154974845
15 40 250 75 700 0.37318383052464427
15 45 100 75 700 0.38217550863765404
15 45 115 75 700 0.38139629950089776
15 45 130 75 700 0.37703512851765114
15 45 145 75 700 0.37646734746420374
15 45 160 75 700 0.37576569371217505
15 45 175 75 700 0.3729446514193652
15 45 190 75 700 0.37834530868446287
15 45 205 75 700 0.37660280869451035
15 45 220 75 700 0.37443133095180464
15 45 235 75 700 0.37464506378947077
15 45 250 75 700 0.3775052868388537
15 50 100 75 700 0.3784732554733738
15 50 115 75 700 0.37769840954258554
15 50 130 75 700 0.3780663157273539
15 50 145 75 700 0.3776761087403574
15 50 160 75 700 0.37662910577777686
15 50 175 75 700 0.3737104171872935
15 50 190 75 700 0.37727558019287294
15 50 205 75 700 0.3769765931970178
15 50 220 75 700 0.37794945862608886
15 50 235 75 700 0.3750427708452981
15 50 250 75 700 0.3820209173793639
15 55 100 75 700 0.37468788320580826
15 55 115 75 700 0.37546052227073684
15 55 130 75 700 0.37543621924543447
15 55 145 75 700 0.3763498062163298
15 55 160 75 700 0.3772996703195903
15 55 175 75 700 0.3732435038967584
15 55 190 75 700 0.37725151754342384
15 55 205 75 700 0.3756030728509662
15 55 220 75 700 0.37713942381186927
15 55 235 75 700 0.3800196761837906
15 55 250 75 700 0.37916449395900126
15 60 100 75 700 0.36973362101141327
15 60 115 75 700 0.3700326782334971
15 60 130 75 700 0.3713456566301051
15 60 145 75 700 0.3741942252379583
15 60 160 75 700 0.373750505805604
15 60 175 75 700 0.3726543995970201
15 60 190 75 700 0.3746303135578077
15 60 205 75 700 0.3752683420717619
15 60 220 75 700 0.37904127590461684
15 60 235 75 700 0.37757914478472066
15 60 250 75 700 0.3753660744926
15 65 100 75 700 0.36847941037751436
15 65 115 75 700 0.37225697593997215
15 65 130 75 700 0.3752669053254947
15 65 145 75 700 0.3774851314244671
15 65 160 75 700 0.3754345718443531
15 65 175 75 700 0.37666682813269486
15 65 190 75 700 0.3744348963644401
15 65 205 75 700 0.3743284922141549
15 65 220 75 700 0.37890259513642166
15 65 235 75 700 0.38023260275016635
15 65 250 75 700 0.3789220517987797
15 70 100 75 700 0.3760007796388317
15 70 115 75 700 0.3794738774008814
15 70 130 75 700 0.38193862121759453
15 70 145 75 700 0.37565673101631547
15 70 160 75 700 0.3773979667459348
15 70 175 75 700 0.37906183488901446
15 70 190 75 700 0.3788453277505119
15 70 205 75 700 0.3792433288853636
15 70 220 75 700 0.38166279135188097
15 70 235 75 700 0.37881691542963813
15 70 250 75 700 0.3749605045040198
15 75 100 75 700 0.37897037840478126
15 75 115 75 700 0.3788984134952394
15 75 130 75 700 0.3825118953477227
15 75 145 75 700 0.37654548106793995
15 75 160 75 700 0.3783013568419827
15 75 175 75 700 0.37732607655182915
15 75 190 75 700 0.3756583825428341
15 75 205 75 700 0.37454892293305436
15 75 220 75 700 0.37806193053675696
15 75 235 75 700 0.3747126529875321
15 75 250 75 700 0.37200905341758594
15 80 100 75 700 0.37583056220764427
15 80 115 75 700 0.3761860221285735
15 80 130 75 700 0.3779356329678653
15 80 145 75 700 0.3720506385667932
15 80 160 75 700 0.37943979322633076
15 80 175 75 700 0.37450105592697563
15 80 190 75 700 0.37475809736995935
15 80 205 75 700 0.37333488329409753
15 80 220 75 700 0.3713199761698131
15 80 235 75 700 0.37093840982761106
15 80 250 75 700 0.3652583474399058
15 85 100 75 700 0.3755647117486133
15 85 115 75 700 0.37698858827744325
15 85 130 75 700 0.3795926358111781
15 85 145 75 700 0.3791595280132265
15 85 160 75 700 0.3786473917673419
15 85 175 75 700 0.3743786997930714
15 85 190 75 700 0.3727832618782221
15 85 205 75 700 0.3708887855415395
15 85 220 75 700 0.36959184161100883
15 85 235 75 700 0.36908396264090115
15 85 250 75 700 0.3655325491668088
15 90 100 75 700 0.37359746198063726
15 90 115 75 700 0.37472179252092963
15 90 130 75 700 0.3753779940892323
15 90 145 75 700 0.37742616168174276
15 90 160 75 700 0.3737969399258106
15 90 175 75 700 0.37214132249582477
15 90 190 75 700 0.3675769492574865
15 90 205 75 700 0.36919814817444807
15 90 220 75 700 0.3675013619936693
15 90 235 75 700 0.3627120509168086
15 90 250 75 700 0.36196676899803687
15 95 100 75 700 0.37390819506262657
15 95 115 75 700 0.37304636493397453
15 95 130 75 700 0.3724892556547339
15 95 145 75 700 0.3744027736333139
15 95 160 75 700 0.371369234905815
15 95 175 75 700 0.3677000004294854
15 95 190 75 700 0.3665945176855525
15 95 205 75 700 0.3648955794579542
15 95 220 75 700 0.3628745284265645
15 95 235 75 700 0.3583339565509767
15 95 250 75 700 0.35896412508813846
15 5 100 75 725 0.3823841613859214
15 5 115 75 725 0.3838935468408951
15 5 130 75 725 0.3865157532905849
15 5 145 75 725 0.3878780304211153
15 5 160 75 725 0.3935102502589379
15 5 175 75 725 0.3953096901266441
15 5 190 75 725 0.39627320911692165
15 5 205 75 725 0.3943134819739156
15 5 220 75 725 0.3899150479957285
15 5 235 75 725 0.38684101187734055
15 5 250 75 725 0.3822582622003134
15 10 100 75 725 0.3869706703548153
15 10 115 75 725 0.3869307690123953
15 10 130 75 725 0.3829025568051932
15 10 145 75 725 0.38435541367013787
15 10 160 75 725 0.3916647429024888
15 10 175 75 725 0.39245388710533535
15 10 190 75 725 0.39411212840902415
15 10 205 75 725 0.39118538401640396
15 10 220 75 725 0.38744732948287436
15 10 235 75 725 0.38571378529439315
15 10 250 75 725 0.38135307880392383
15 15 100 75 725 0.38662521392383065
15 15 115 75 725 0.3896279697899336
15 15 130 75 725 0.38498329112418406
15 15 145 75 725 0.38418457777820886
15 15 160 75 725 0.39101090745865313
15 15 175 75 725 0.39091418913529163
15 15 190 75 725 0.3926268748513691
15 15 205 75 725 0.38963662783909836
15 15 220 75 725 0.38569834770262656
15 15 235 75 725 0.3838219816932896
15 15 250 75 725 0.379573210451443
15 20 100 75 725 0.3895509444193371
15 20 115 75 725 0.3861641821397313
15 20 130 75 725 0.3821792276537004
15 20 145 75 725 0.3804559122594196
15 20 160 75 725 0.3904337906327549
15 20 175 75 725 0.38797965615928437
15 20 190 75 725 0.3882655191843652
15 20 205 75 725 0.38682974481554055
15 20 220 75 725 0.38302446657360734
15 20 235 75 725 0.38052426027252306
15 20 250 75 725 0.3787429579401229
15 25 100 75 725 0.38456682991434105
15 25 115 75 725 0.3859104571823243
15 25 130 75 725 0.3845310968737662
15 25 145 75 725 0.3863871747956953
15 25 160 75 725 0.3873811298466785
15 25 175 75 725 0.38343028032153526
15 25 190 75 725 0.38672756154103277
15 25 205 75 725 0.38512506107726713
15 25 220 75 725 0.38259308997529495
15 25 235 75 725 0.3789844537212462
15 25 250 75 725 0.3782573080868205
15 30 100 75 725 0.3905526967247092
15 30 115 75 725 0.3855929979111608
15 30 130 75 725 0.3857630070607342
15 30 145 75 725 0.385076379672459
15 30 160 75 725 0.38776034559149825
15 30 175 75 725 0.3830907744147984
15 30 190 75 725 0.3841823708855893
15 30 205 75 725 0.3815517265102023
15 30 220 75 725 0.37877775924713863
15 30 235 75 725 0.3771965912261048
15 30 250 75 725 0.37581780679445626
15 35 100 75 725 0.3899337519634699
15 35 115 75 725 0.3853793909748967
15 35 130 75 725 0.3880999990986283
15 35 145 75 725 0.3892665598608547
15 35 160 75 725 0.3864422248293883
15 35 175 75 725 0.38348456129278014
15 35 190 75 725 0.3839382106532651
15 35 205 75 725 0.3813602550328936
15 35 220 75 725 0.3788362014714085
15 35 235 75 725 0.3777905415569761
15 35 250 75 725 0.37972675920274446
15 40 100 75 725 0.38464090722304556
15 40 115 75 725 0.3867160021054991
15 40 130 75 725 0.3912951737829466
15 40 145 75 725 0.38836481775810694
15 40 160 75 725 0.3858181808157766
15 40 175 75 725 0.3827751026542557
15 40 190 75 725 0.38364651620300455
15 40 205 75 725 0.3846518172103355
15 40 220 75 725 0.3817960360007059
15 40 235 75 725 0.3795657069039638
15 40 250 75 725 0.379950999244036
15 45 100 75 725 0.3881993615092562
15 45 115 75 725 0.3876122473417437
15 45 130 75 725 0.3883350780697875
15 45 145 75 725 0.38828378537046865
15 45 160 75 725 0.3835687098717592
15 45 175 75 725 0.38096865377066114
15 45 190 75 725 0.382514271229966
15 45 205 75 725 0.3842893915579062
15 45 220 75 725 0.3829589712561308
15 45 235 75 725 0.3807203580644842
15 45 250 75 725 0.38085444198478313
15 50 100 75 725 0.3881875682317946
15 50 115 75 725 0.3867648216964305
15 50 130 75 725 0.3879204072899931
15 50 145 75 725 0.38740506101438343
15 50 160 75 725 0.3848547981064993
15 50 175 75 725 0.3811032116106205
15 50 190 75 725 0.38275147891152317
15 50 205 75 725 0.38431529640211276
15 50 220 75 725 0.38220412603491544
15 50 235 75 725 0.38543374951773474
15 50 250 75 725 0.3820209173793639
15 55 100 75 725 0.38408601094110506
15 55 115 75 725 0.38629170826452514
15 55 130 75 725 0.3874537367538262
15 55 145 75 725 0.38703009757307494
15 55 160 75 725 0.3856192902557252
15 55 175 75 725 0.37915447652627954
15 55 190 75 725 0.3812844668521796
15 55 205 75 725 0.3830159618376592
15 55 220 75 725 0.3838823189191334
15 55 235 75 725 0.38249897725905946
15 55 250 75 725 0.37916449395900126
15 60 100 75 725 0.3831743010801295
15 60 115 75 725 0.378595590472628
15 60 130 75 725 0.38204557672761724
15 60 145 75 725 0.3821151513745705
15 60 160 75 725 0.37758956428496454
15 60 175 75 725 0.378258500893211
15 60 190 75 725 0.3798006172392658
15 60 205 75 725 0.3821608357784314
15 60 220 75 725 0.37904127590461684
15 60 235 75 725 0.37757914478472066
15 60 250 75 725 0.37735651228061845
15 65 100 75 725 0.38102573305510123
15 65 115 75 725 0.3823069683369271
15 65 130 75 725 0.38437918342735017
15 65 145 75 725 0.3813269183441412
15 65 160 75 725 0.3764319988796833
15 65 175 75 725 0.3809017687599062
15 65 190 75 725 0.38133062770493414
15 65 205 75 725 0.3802696288392943
15 65 220 75 725 0.38137418018353636
15 65 235 75 725 0.38284158892528153
15 65 250 75 725 0.38152093812750465
15 70 100 75 725 0.38338528313401193
15 70 115 75 725 0.38250358498130554
15 70 130 75 725 0.38564157187437725
15 70 145 75 725 0.37959412647629165
15 70 160 75 725 0.3791834652875044
15 70 175 75 725 0.37996433104876864
15 70 190 75 725 0.37971898366449036
15 70 205 75 725 0.3792433288853636
15 70 220 75 725 0.38166279135188097
15 70 235 75 725 0.37881691542963813
15 70 250 75 725 0.3745434922152333
15 75 100 75 725 0.38171445862881426
15 75 115 75 725 0.38096068263205657
15 75 130 75 725 0.38666204042367425
15 75 145 75 725 0.38048441262622634
15 75 160 75 725 0.3800876320624732
15 75 175 75 725 0.3808571606400702
15 75 190 75 725 0.3756583825428341
15 75 205 75 725 0.3768094377552568
15 75 220 75 725 0.37806193053675696
15 75 235 75 725 0.3770694605396334
15 75 250 75 725 0.371594652495927
15 80 100 75 725 0.3778716228601545
15 80 115 75 725 0.38150311975615503
15 80 130 75 725 0.38188533854902257
15 80 145 75 725 0.3807710344429159
15 80 160 75 725 0.37943979322633076
15 80 175 75 725 0.37450105592697563
15 80 190 75 725 0.37475809736995935
15 80 205 75 725 0.3764579523840024
15 80 220 75 725 0.37366255475155874
15 80 235 75 725 0.3697872961563361
15 80 250 75 725 0.36409521379935283
15 85 100 75 725 0.37630221871976005
15 85 115 75 725 0.37806462514380273
15 85 130 75 725 0.3852032348895191
15 85 145 75 725 0.38273266498296604
15 85 160 75 725 0.3786473917673419
15 85 175 75 725 0.3767065335505513
15 85 190 75 725 0.3727832618782221
15 85 205 75 725 0.37403131475329665
15 85 220 75 725 0.3726380162676793
15 85 235 75 725 0.36782831747961076
15 85 250 75 725 0.3642704523926152
15 90 100 75 725 0.37767180913885534
15 90 115 75 725 0.3758937578637902
15 90 130 75 725 0.3780015731982953
15 90 145 75 725 0.37742616168174276
15 90 160 75 725 0.3762001743298274
15 90 175 75 725 0.37214132249582477
15 90 190 75 725 0.368685944603338
15 90 205 75 725 0.37231489680456936
15 90 220 75 725 0.3695842100212177
15 90 235 75 725 0.3647948989443571
15 90 250 75 725 0.36605814266336484
15 95 100 75 725 0.37390819506262657
15 95 115 75 725 0.37720961464487734
15 95 130 75 725 0.3786678910387293
15 95 145 75 725 0.3744027736333139
15 95 160 75 725 0.371369234905815
15 95 175 75 725 0.36954358721903996
15 95 190 75 725 0.3707769003342619
15 95 205 75 725 0.367203939730325
15 95 220 75 725 0.3649423741752858
15 95 235 75 725 0.36240519788543657
15 95 250 75 725 0.3650485251886815
15 5 100 75 750 0.39433544258290065
15 5 115 75 750 0.4008772505467993
15 5 130 75 750 0.4011701242641115
15 5 145 75 750 0.40218428408189144
15 5 160 75 750 0.40018587946475015
15 5 175 75 750 0.39927807614391975
15 5 190 75 750 0.3981791804497363
15 5 205 75 750 0.39510273713422944
15 5 220 75 750 0.3892151582599937
15 5 235 75 750 0.3863819197418576
15 5 250 75 750 0.3897915044510155
15 10 100 75 750 0.3947774790532587
15 10 115 75 750 0.397700573106435
15 10 130 75 750 0.3958513694581816
15 10 145 75 750 0.398679364163218
15 10 160 75 750 0.3970524304800368
15 10 175 75 750 0.39642534033189936
15 10 190 75 750 0.3953305669632543
15 10 205 75 750 0.39367231589364626
15 10 220 75 750 0.3878862570524997
15 10 235 75 750 0.38525526919577663
15 10 250 75 750 0.38887318741407295
15 15 100 75 750 0.39106380839387667
15 15 115 75 750 0.3978833986446644
15 15 130 75 750 0.39939245162052756
15 15 145 75 750 0.3996149378638246
15 15 160 75 750 0.39741862191947824
15 15 175 75 750 0.39470458987562024
15 15 190 75 750 0.3938468022226881
15 15 205 75 750 0.3931027068930382
15 15 220 75 750 0.38612364239974806
15 15 235 75 750 0.3833634655946731
15 15 250 75 750 0.386785541901785
15 20 100 75 750 0.39601234873222807
15 20 115 75 750 0.3940555621902543
15 20 130 75 750 0.3957881356972221
15 20 145 75 750 0.39678437345086937
15 20 160 75 750 0.3917175944093203
15 20 175 75 750 0.3920726038222207
15 20 190 75 750 0.3901741088665725
15 20 205 75 750 0.3897168281239373
15 20 220 75 750 0.38309473388810683
15 20 235 75 750 0.3842108218223065
15 20 250 75 750 0.38756421641451777
15 25 100 75 750 0.3969040688743902
15 25 115 75 750 0.39871298337854755
15 25 130 75 750 0.39965522686339977
15 25 145 75 750 0.3937126903966092
15 25 160 75 750 0.3885946703157292
15 25 175 75 750 0.3895950058309114
15 25 190 75 750 0.3880695125005211
15 25 205 75 750 0.3855110809129714
15 25 220 75 750 0.3826601406665392
15 25 235 75 750 0.3812167117857623
15 25 250 75 750 0.38503931730495605
15 30 100 75 750 0.39808299254886376
15 30 115 75 750 0.3990855169251772
15 30 130 75 750 0.39369585756489806
15 30 145 75 750 0.3925191984136637
15 30 160 75 750 0.390959718438199
15 30 175 75 750 0.3856195156054739
15 30 190 75 750 0.38347616220997327
15 30 205 75 750 0.38379337439305805
15 30 220 75 750 0.3808291801380757
15 30 235 75 750 0.37968545680603927
15 30 250 75 750 0.3801175576518301
15 35 100 75 750 0.39781597831549326
15 35 115 75 750 0.3980479051439227
15 35 130 75 750 0.39518756209108347
15 35 145 75 750 0.3938386390599543
15 35 160 75 750 0.3907249600460683
15 35 175 75 750 0.38590558580356626
15 35 190 75 750 0.3859737289494057
15 35 205 75 750 0.38629584396718925
15 35 220 75 750 0.3811800834951447
15 35 235 75 750 0.38524021019329024
15 35 250 75 750 0.3869964203981396
15 40 100 75 750 0.3983929435579288
15 40 115 75 750 0.39483907197681817
15 40 130 75 750 0.396415678612785
15 40 145 75 750 0.39479019662802906
15 40 160 75 750 0.3886660809863
15 40 175 75 750 0.3878160335771078
15 40 190 75 750 0.3855814054034078
15 40 205 75 750 0.3857563442700379
15 40 220 75 750 0.3836346076018727
